_id,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,accommodates,bedrooms,beds,number_of_reviews,bathrooms,price,extra_people,guests_included,review_scores,cleaning_fee,host_response_time,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,host_listings_count,host_total_listings_count,market,country,longitude,latitude,is_location_exact,availability_30,availability_60,availability_90,availability_365
31794372,Guest suite,Private room,Real Bed,4,10,flexible,4,2,2,0,3,1201,0,1,0,0,within a day,67.0,No,Yes,No,3,3,Rio De Janeiro,Brazil,-43.19491003294829,-22.98679889511544,Yes,9,20,50,325
31644986,Apartment,Entire home/apt,Real Bed,1,1125,moderate,4,2,2,5,1,79,0,1,72,35,within an hour,99.0,No,Yes,No,12,12,Montreal,Canada,-73.54336,45.54017,Yes,25,55,78,78
31890994,Apartment,Private room,Real Bed,1,14,flexible,1,1,1,0,1,78,0,1,0,0,within an hour,100.0,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.34844489853658,-23.00125311517097,Yes,30,60,90,365
3173305,Apartment,Entire home/apt,Real Bed,2,90,strict_14_with_grace_period,2,1,1,1,1,138,75,2,100,160,Not Specified,Not Specified,No,Yes,Yes,1,1,Rio De Janeiro,Brazil,-43.17814619979946,-22.936829208830687,Yes,0,0,0,0
31921047,Apartment,Private room,Real Bed,30,1125,flexible,2,1,1,0,1,15,0,1,0,0,within an hour,100.0,No,Yes,No,3,3,Barcelona,Spain,2.17548,41.4438,No,10,40,70,101
31951516,Apartment,Private room,Real Bed,4,1125,flexible,2,1,1,1,1,120,10,1,100,50,within a few hours,100.0,Yes,Yes,Yes,2,2,Barcelona,Spain,2.17172,41.39197,No,30,60,90,207
31963125,House,Private room,Real Bed,2,1125,strict_14_with_grace_period,2,1,2,0,1,119,20,2,0,30,Not Specified,Not Specified,No,Yes,No,1,1,Sydney,Australia,150.80185,-33.78762,Yes,30,60,90,365
32082784,Apartment,Private room,Real Bed,2,30,flexible,1,1,1,1,1,35,0,1,0,0,within an hour,67.0,No,Yes,No,1,1,Montreal,Canada,-73.62691,45.49398,Yes,9,31,39,39
32166129,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,4,1,3,0,1,39,10,2,0,50,within an hour,100.0,No,Yes,No,5,5,Barcelona,Spain,2.1781,41.38016,No,0,5,19,278
32214610,Apartment,Entire home/apt,Real Bed,2,15,flexible,4,2,3,0,1,75,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Porto,Portugal,-8.64576,41.08029,No,30,60,90,186
32338168,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,2,1,3,0,1,197,0,2,0,55,within an hour,100.0,No,Yes,No,42,42,Barcelona,Spain,2.1529,41.38684,No,1,31,61,239
32338915,Condominium,Entire home/apt,Real Bed,1,365,super_strict_60,4,1,3,0,1,287,17,2,0,231,within a few hours,80.0,No,Yes,No,169,169,Oahu,United States,-157.83898,21.28441,No,30,47,77,242
32355490,Condominium,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,2,0,1,3,1,31,0,1,87,0,within an hour,100.0,No,Yes,No,1,1,Montreal,Canada,-73.58574,45.528,Yes,1,1,1,1
3190976,Apartment,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,5,2,2,16,2,474,0,1,99,160,a few days or more,29.0,No,Yes,Yes,7,7,Rio De Janeiro,Brazil,-43.203627046607,-22.98263899033797,No,26,56,86,361
31972844,Apartment,Entire home/apt,Real Bed,1,1125,super_strict_30,5,3,3,0,2,1698,0,5,0,0,within an hour,100.0,Yes,Yes,No,9,9,Istanbul,Turkey,28.99228,41.03375,No,3,32,58,253
32008854,Apartment,Entire home/apt,Real Bed,3,79,strict_14_with_grace_period,6,2,6,2,1,448,60,3,100,60,within an hour,100.0,No,Yes,Yes,3,3,Istanbul,Turkey,28.98759,41.0344,Yes,6,11,26,297
32100680,Apartment,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,3,1,2,0,1,50,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Porto,Portugal,-8.75175,41.35131,Yes,0,16,46,226
32112187,Farm stay,Private room,Real Bed,1,1125,flexible,3,1,3,0,1,2496,0,1,0,0,Not Specified,Not Specified,No,Yes,No,3,3,Hong Kong,Hong Kong,114.07642,22.42182,No,29,59,89,89
32160778,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,2,1,1,1,1,80,0,1,100,35,within a few hours,96.0,No,Yes,No,5,5,Barcelona,Spain,2.17498,41.37804,Yes,7,29,59,269
32228569,Boutique hotel,Private room,Real Bed,1,120,strict_14_with_grace_period,2,2,2,0,2,169,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Istanbul,Turkey,28.991,41.03344,Yes,30,60,90,365
32236818,Apartment,Private room,Real Bed,2,30,flexible,2,1,1,0,1,45,0,1,0,0,within an hour,100.0,No,Yes,Yes,2,2,Porto,Portugal,-8.60881,41.14877,Yes,0,0,0,31
32388469,Bungalow,Private room,Real Bed,1,31,flexible,4,2,2,2,2,100,0,1,100,0,within an hour,100.0,No,Yes,No,2,2,Sydney,Australia,150.81572,-33.98607,No,30,54,84,85
31771741,Apartment,Shared room,Real Bed,1,1125,flexible,10,1,1,0,2,58,0,1,0,0,within a day,60.0,No,Yes,No,1,1,Istanbul,Turkey,28.8516,40.9943,No,29,59,89,364
31819664,Apartment,Entire home/apt,Real Bed,2,1125,flexible,4,2,3,1,1,237,50,1,100,150,within an hour,100.0,No,Yes,No,1,1,Istanbul,Turkey,29.09252,40.96464,Yes,16,46,76,166
31866944,Apartment,Entire home/apt,Real Bed,2,1125,flexible,3,0,2,8,1,879,0,1,93,0,within an hour,100.0,No,Yes,No,4,4,Hong Kong,Hong Kong,114.174,22.29892,No,11,30,60,150
31925067,Tiny house,Entire home/apt,Real Bed,1,5,flexible,4,1,1,0,1,127,0,1,0,0,within an hour,100.0,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.17837180976206,-22.91607271423973,Yes,13,24,24,24
3201230,Apartment,Entire home/apt,Real Bed,30,1125,moderate,2,1,1,0,1,601,0,1,0,80,a few days or more,0.0,No,Yes,No,4,4,Rio De Janeiro,Brazil,-43.194110591711386,-22.983884115391252,Yes,30,60,90,365
3217583,Apartment,Entire home/apt,Real Bed,1,1125,flexible,6,2,2,0,2,601,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.22350821808652,-22.92243301881654,Yes,0,0,0,0
32265418,Guest suite,Entire home/apt,Real Bed,2,1125,moderate,4,0,2,0,1,100,0,1,0,30,within an hour,100.0,No,Yes,No,2,2,Porto,Portugal,-8.60532,41.1442,Yes,0,0,0,182
32280408,House,Entire home/apt,Real Bed,7,1125,strict_14_with_grace_period,16,5,11,0,5,1295,0,1,0,685,within an hour,100.0,No,Yes,No,3,3,Oahu,United States,-157.6991,21.33685,Yes,12,29,42,231
32281660,Apartment,Entire home/apt,Real Bed,3,90,strict_14_with_grace_period,2,1,1,0,1,848,500,2,0,350,within an hour,100.0,No,Yes,No,2,2,Hong Kong,Hong Kong,114.18272,22.27776,No,1,19,49,194
32332063,Apartment,Entire home/apt,Real Bed,1,1125,flexible,3,0,2,1,1,777,150,1,100,280,within an hour,100.0,No,Yes,No,4,4,Hong Kong,Hong Kong,114.17482,22.30164,Yes,0,0,0,198
32361436,Apartment,Private room,Real Bed,1,28,strict_14_with_grace_period,2,1,1,1,1,80,50,1,100,15,within a day,100.0,No,Yes,Yes,2,2,Sydney,Australia,151.26621,-33.88746,No,28,58,88,179
32362812,Apartment,Private room,Real Bed,2,1125,strict_14_with_grace_period,3,1,2,2,2,65,0,1,70,0,within an hour,100.0,No,Yes,No,11,11,Barcelona,Spain,2.165,41.38294,Yes,5,13,13,13
31984651,Apartment,Private room,Real Bed,2,10,flexible,1,1,1,0,1,71,0,1,0,70,within a day,100.0,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.174561567332894,-22.937471050205005,Yes,14,44,74,349
32023628,House,Private room,Real Bed,1,30,flexible,1,2,1,1,1,243,0,1,100,0,within an hour,70.0,No,No,No,3,3,Hong Kong,Hong Kong,114.20626,22.33709,No,0,9,39,39
32087839,Condominium,Private room,Real Bed,28,1125,flexible,2,1,1,0,1,283,50,1,0,200,within an hour,100.0,No,Yes,No,18,18,Hong Kong,Hong Kong,114.16934,22.30776,No,0,0,16,106
32178403,Apartment,Entire home/apt,Real Bed,2,1125,moderate,8,3,3,2,2,120,20,7,90,80,within an hour,100.0,No,Yes,No,74,74,Barcelona,Spain,2.17803,41.37924,No,12,42,72,276
32307429,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,2,1,2,0,1,101,15,2,0,65,within an hour,100.0,No,Yes,No,3,3,Montreal,Canada,-73.56076,45.48912,No,0,0,12,12
31764157,Apartment,Shared room,Real Bed,29,1125,flexible,1,1,1,0,1,173,0,1,0,0,within a few hours,98.0,No,Yes,No,229,229,Hong Kong,Hong Kong,114.15162,22.28611,Yes,30,60,90,365
31840261,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,6,1,3,11,1,848,0,1,91,200,within an hour,100.0,No,Yes,Yes,4,4,Hong Kong,Hong Kong,114.18368,22.28041,Yes,8,16,43,314
31886158,Condominium,Entire home/apt,Real Bed,2,1125,flexible,8,3,3,0,2,1999,0,1,0,0,within an hour,100.0,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.23146921874229,-22.985403065027803,No,25,55,85,360
31905370,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,4,0,2,0,1,620,0,1,0,236,within an hour,100.0,No,Yes,No,63,63,Hong Kong,Hong Kong,114.17139,22.30441,Yes,6,26,56,331
31913823,Apartment,Entire home/apt,Real Bed,2,1125,moderate,3,1,1,0,1,26,15,1,0,20,within an hour,100.0,No,Yes,No,20,20,Porto,Portugal,-8.6069,41.14211,Yes,30,60,90,365
3208863,Apartment,Entire home/apt,Real Bed,4,30,strict_14_with_grace_period,4,2,3,3,1,798,0,1,87,210,within a day,90.0,No,Yes,Yes,1,1,Rio De Janeiro,Brazil,-43.39617818638937,-22.96772854125836,Yes,15,45,75,350
32104281,Apartment,Entire home/apt,Real Bed,2,1084,flexible,4,2,2,3,1,75,30,1,87,83,within an hour,100.0,Yes,Yes,No,9,9,Montreal,Canada,-73.6746,45.50325,Yes,30,60,90,296
32180516,Apartment,Entire home/apt,Real Bed,5,5,flexible,6,2,4,0,1,1499,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.18821833384025,-22.96837082707984,Yes,6,6,6,6
32180649,Townhouse,Private room,Real Bed,1,1125,flexible,6,2,5,0,1,60,25,2,0,40,within an hour,100.0,No,Yes,Yes,2,2,Montreal,Canada,-73.58543,45.53258,Yes,29,59,89,330
32209739,Condominium,Private room,Real Bed,2,7,flexible,4,2,2,0,1,50,0,1,0,20,Not Specified,Not Specified,No,Yes,No,1,1,Porto,Portugal,-8.60777,41.13279,Yes,17,31,60,85
32297024,Apartment,Entire home/apt,Real Bed,3,1125,moderate,2,0,1,2,1,950,50,1,100,580,within an hour,100.0,No,Yes,No,1,1,Hong Kong,Hong Kong,114.15195,22.28232,Yes,13,15,15,15
32304461,Apartment,Entire home/apt,Real Bed,31,1125,strict_14_with_grace_period,4,2,2,0,1,42,0,1,0,0,within a few hours,100.0,No,Yes,Yes,15,15,Barcelona,Spain,2.18216,41.41233,No,0,0,6,281
31708004,Hostel,Private room,Real Bed,1,1125,strict_14_with_grace_period,4,1,2,0,1,534,0,1,0,0,within a day,76.0,No,Yes,No,51,51,Hong Kong,Hong Kong,114.17075,22.31436,Yes,18,48,78,353
31778909,Apartment,Entire home/apt,Real Bed,1,30,flexible,3,2,2,0,1,163,0,1,0,200,within an hour,100.0,No,Yes,No,1,1,Istanbul,Turkey,28.88172,40.97801,Yes,0,0,0,0
31921848,Apartment,Private room,Real Bed,2,1125,flexible,2,1,2,0,1,127,50,2,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Istanbul,Turkey,29.00643,41.05237,No,21,51,81,81
31947832,Apartment,Private room,Real Bed,2,1125,flexible,2,1,1,0,1,55,0,1,0,0,within an hour,100.0,Yes,Yes,Yes,3,3,Barcelona,Spain,2.16813,41.40639,Yes,26,46,76,348
31981770,Condominium,Entire home/apt,Real Bed,2,20,flexible,7,3,5,0,2,79,0,1,0,0,within an hour,100.0,No,Yes,No,1,1,Porto,Portugal,-8.7396,41.33845,No,23,53,83,84
32103922,House,Private room,Real Bed,1,1125,flexible,2,0,1,0,1,75,0,1,0,0,within a few hours,54.0,No,Yes,No,2,2,Rio De Janeiro,Brazil,-43.240942939170125,-22.898493891099463,No,12,42,72,162
32242177,Townhouse,Entire home/apt,Real Bed,3,182,super_strict_60,8,2,6,0,2,341,0,1,0,215,within an hour,100.0,No,Yes,No,121,121,Oahu,United States,-157.99193,21.69965,No,6,23,46,272
31804969,Apartment,Entire home/apt,Real Bed,2,4,flexible,2,1,1,0,1,85,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Montreal,Canada,-73.58366,45.49229,Yes,0,0,0,0
31861001,Condominium,Entire home/apt,Real Bed,5,10,moderate,4,2,2,0,1,66,0,1,0,14,within an hour,100.0,No,Yes,Yes,2,2,Montreal,Canada,-73.62825,45.54149,Yes,0,0,0,20
31960105,Apartment,Entire home/apt,Real Bed,5,1125,flexible,4,2,2,0,1,1119,0,1,0,175,within a day,100.0,No,Yes,No,2,2,Rio De Janeiro,Brazil,-43.18034743148759,-22.965736374477085,No,29,59,89,179
32054255,Apartment,Entire home/apt,Real Bed,4,21,flexible,4,0,1,0,1,248,0,1,0,0,Not Specified,Not Specified,No,Yes,Yes,1,1,Istanbul,Turkey,28.98694,41.03092,No,27,57,87,177
32195716,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,6,2,4,0,1,95,15,4,0,30,within an hour,100.0,Yes,Yes,Yes,7,7,Porto,Portugal,-8.60926,41.1438,Yes,18,35,54,291
32208912,Apartment,Entire home/apt,Real Bed,5,1125,strict_14_with_grace_period,4,1,1,0,1,300,0,4,0,0,within an hour,98.0,No,Yes,No,22,22,Barcelona,Spain,2.17797,41.39271,Yes,0,0,0,29
32308714,Apartment,Private room,Real Bed,2,1125,strict_14_with_grace_period,3,1,3,0,2,60,0,1,0,0,within an hour,100.0,No,Yes,No,11,11,Barcelona,Spain,2.16954,41.37754,No,8,17,22,22
32338747,Apartment,Entire home/apt,Real Bed,1,365,super_strict_60,4,1,3,0,1,230,17,2,0,231,within a few hours,80.0,No,Yes,No,169,169,Oahu,United States,-157.8376,21.28583,No,24,54,84,359
32343800,Apartment,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,3,1,1,0,1,879,120,1,0,350,within a few hours,70.0,No,Yes,No,8,8,Hong Kong,Hong Kong,114.17522,22.27637,No,18,48,78,353
31775003,Apartment,Entire home/apt,Real Bed,3,548,strict_14_with_grace_period,4,2,3,0,1,96,20,2,0,70,within an hour,100.0,No,Yes,Yes,14,14,Barcelona,Spain,2.16248,41.37143,No,13,30,49,49
31850676,Apartment,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,4,1,2,0,1,466,0,1,0,120,within an hour,100.0,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.18612140980205,-22.956530256713208,No,8,8,10,10
31913927,Apartment,Private room,Real Bed,2,1125,strict_14_with_grace_period,2,1,2,0,1,50,15,1,0,40,within an hour,100.0,No,Yes,No,3,3,Sydney,Australia,151.22922,-33.9186,Yes,0,0,0,65
31914885,Apartment,Entire home/apt,Real Bed,1,1125,flexible,8,2,4,0,1,427,42,4,0,30,within an hour,100.0,No,Yes,No,2,2,Istanbul,Turkey,29.04743,41.03403,Yes,0,0,0,0
31989710,House,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,8,4,4,0,3,392,50,4,0,150,within a few hours,100.0,No,Yes,No,3,3,Other (International),Brazil,-43.567711135204846,-23.064334319655416,Yes,30,60,90,90
32014374,Villa,Private room,Real Bed,1,1125,flexible,2,1,1,0,1,55,10,2,0,20,within an hour,100.0,No,Yes,No,3,3,Montreal,Canada,-73.64385,45.52531,No,29,59,89,179
32040085,Apartment,Entire home/apt,Real Bed,2,1125,flexible,12,6,10,0,2,209,0,1,0,0,within an hour,100.0,No,Yes,No,1,1,Porto,Portugal,-8.60653,41.15322,Yes,24,47,67,327
32096193,Guest suite,Private room,Real Bed,32,1125,flexible,2,1,1,0,2,180,50,2,0,25,within an hour,100.0,Yes,Yes,Yes,1,1,Barcelona,Spain,2.17991,41.38497,Yes,30,60,90,365
3220673,Apartment,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,4,1,1,4,1,261,0,1,100,130,a few days or more,29.0,No,Yes,Yes,7,7,Rio De Janeiro,Brazil,-43.216320091075,-22.984207572947607,No,21,51,81,356
32232797,Serviced apartment,Entire home/apt,Real Bed,1,1125,flexible,3,2,2,0,1,148,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Istanbul,Turkey,28.99161,41.07423,No,29,59,89,364
32320880,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,2,1,1,0,1,51,10,1,0,15,within a few hours,100.0,No,Yes,No,4,4,Barcelona,Spain,2.15686,41.3829,No,24,54,84,359
323213,Apartment,Private room,Real Bed,3,30,strict_14_with_grace_period,2,1,1,10,1,149,75,1,96,187,within a day,100.0,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.19839655849066,-22.98211845185002,Yes,20,50,80,355
32338760,Apartment,Entire home/apt,Real Bed,1,365,super_strict_60,2,1,1,0,1,230,17,2,0,231,within a few hours,80.0,No,Yes,No,169,169,Oahu,United States,-157.83731,21.28585,No,4,34,64,162
32339084,Apartment,Entire home/apt,Real Bed,1,365,super_strict_60,3,1,1,0,1,172,17,2,0,231,within a few hours,80.0,No,Yes,No,169,169,Oahu,United States,-157.83987,21.28632,No,0,3,7,124
31772760,Serviced apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,4,1,4,0,1,601,0,1,0,0,within an hour,100.0,No,Yes,No,5,5,Istanbul,Turkey,28.98422,41.04185,Yes,29,54,84,311
31922085,Apartment,Private room,Real Bed,1,1,flexible,2,1,1,0,1,44,10,1,0,25,within an hour,100.0,No,Yes,Yes,3,3,Montreal,Canada,-73.60494,45.54045,Yes,0,0,0,19
31951146,Boutique hotel,Private room,Real Bed,1,1125,strict_14_with_grace_period,2,1,1,5,1,447,0,1,96,50,within an hour,99.0,No,Yes,Yes,18,18,Hong Kong,Hong Kong,114.16118,22.32736,Yes,28,56,86,86
31951390,Boutique hotel,Private room,Real Bed,1,1125,strict_14_with_grace_period,2,1,1,10,1,447,0,1,100,50,within an hour,99.0,No,Yes,Yes,18,18,Hong Kong,Hong Kong,114.16036,22.32639,Yes,25,45,75,75
31995384,House,Private room,Real Bed,1,1125,flexible,2,0,1,1,1,581,0,1,80,0,within an hour,100.0,No,Yes,No,9,9,Hong Kong,Hong Kong,114.17949,22.29923,No,19,45,68,158
32137606,House,Entire home/apt,Real Bed,2,4,flexible,6,1,3,0,2,601,0,1,0,0,within a few hours,100.0,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.19190490176507,-22.91938531021508,No,0,1,1,32
32159739,Apartment,Entire home/apt,Real Bed,7,1125,strict_14_with_grace_period,6,3,3,0,1,1201,0,6,0,150,within an hour,93.0,No,Yes,Yes,60,60,Rio De Janeiro,Brazil,-43.19515331594631,-22.98279303424604,Yes,15,45,75,75
32165831,Bed and breakfast,Private room,Real Bed,1,1125,flexible,2,1,1,0,2,25,0,1,0,0,within an hour,99.0,No,Yes,No,4,4,Barcelona,Spain,2.1621,41.38468,No,5,16,29,100
32235324,Apartment,Private room,Real Bed,1,1125,flexible,1,1,1,0,1,23,0,1,0,0,a few days or more,33.0,No,Yes,No,2,2,Barcelona,Spain,2.19072,41.39212,Yes,1,1,1,128
32287835,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,2,1,1,2,2,30,0,1,60,20,within an hour,92.0,No,Yes,No,4,4,Barcelona,Spain,2.17463,41.39844,Yes,29,59,89,364
32327341,Apartment,Private room,Real Bed,7,32,flexible,1,1,1,0,1,100,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Barcelona,Spain,2.19404,41.40767,No,29,59,89,89
32338886,Condominium,Entire home/apt,Real Bed,1,365,super_strict_60,2,1,1,0,1,287,17,2,0,231,within a few hours,80.0,No,Yes,No,169,169,Oahu,United States,-157.8373,21.28361,No,0,26,56,259
32385079,Condominium,Entire home/apt,Real Bed,1,180,strict_14_with_grace_period,6,2,3,1,2,167,0,1,100,120,within an hour,82.0,No,Yes,No,226,226,The Big Island,United States,-155.96931,19.5937,No,0,21,51,237
32436791,Apartment,Entire home/apt,Real Bed,1,1125,moderate,4,2,3,3,1,416,0,1,100,0,within an hour,100.0,No,Yes,No,6,6,Hong Kong,China,114.11738,22.5339,Yes,19,48,76,351
32456345,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,8,3,7,0,3,89,0,1,0,100,within an hour,100.0,No,Yes,No,37,37,Barcelona,Spain,2.14329,41.3712,No,23,53,83,358
32401490,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,7,4,4,1,3,120,25,3,100,65,within an hour,92.0,No,Yes,No,2,2,Barcelona,Spain,2.1438,41.37945,Yes,23,43,68,158
32454803,Apartment,Private room,Real Bed,1,3,strict_14_with_grace_period,1,1,1,0,1,20,0,1,0,0,within an hour,98.0,No,Yes,No,4,4,Barcelona,Spain,2.1833,41.42559,Yes,0,0,18,18
32677257,Apartment,Private room,Real Bed,2,1125,flexible,2,1,1,0,1,35,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Barcelona,Spain,2.16459,41.38401,Yes,1,12,29,301
32433031,Apartment,Entire home/apt,Real Bed,2,1125,moderate,10,4,4,0,2,150,10,6,0,90,within an hour,100.0,No,Yes,No,74,74,Barcelona,Spain,2.14369,41.37684,No,10,31,50,256
32459348,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,4,2,2,1,2,400,0,1,100,80,within an hour,100.0,No,Yes,No,2,2,Barcelona,Spain,2.16177,41.39261,Yes,27,57,87,362
32510052,Hotel,Private room,Real Bed,1,1125,flexible,3,1,2,3,1,298,0,1,100,0,within an hour,92.0,No,Yes,No,5,5,Hong Kong,Hong Kong,114.17083,22.30637,Yes,22,42,71,343
32503574,House,Shared room,Real Bed,1,1125,flexible,1,1,1,0,1,157,0,1,0,0,a few days or more,0.0,No,Yes,No,1,1,Hong Kong,Hong Kong,114.18613,22.33843,No,3,19,49,324
3254016,Bed and breakfast,Private room,Real Bed,1,1125,moderate,4,4,2,0,1,627,60,2,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Istanbul,Turkey,28.97989,41.00463,No,30,60,90,180
32717275,Apartment,Private room,Real Bed,2,15,strict_14_with_grace_period,3,1,2,0,1,59,12,1,0,10,within an hour,100.0,No,Yes,No,4,4,Barcelona,Spain,2.18568,41.41067,Yes,25,55,85,85
32774643,Apartment,Entire home/apt,Real Bed,1,365,strict_14_with_grace_period,4,2,2,0,1,150,25,2,0,30,within an hour,100.0,No,Yes,No,10,10,Barcelona,Spain,2.15819,41.37534,No,23,53,83,263
3288363,Apartment,Entire home/apt,Real Bed,1,1125,moderate,2,1,1,1,1,502,0,1,100,70,Not Specified,Not Specified,No,Yes,No,1,1,Hong Kong,Hong Kong,114.18394,22.26972,Yes,0,0,0,0
332150,House,Private room,Real Bed,1,30,moderate,16,1,7,65,5,168,42,2,95,0,within a few hours,100.0,Yes,Yes,Yes,7,7,Rio De Janeiro,Brazil,-43.19478262863695,-22.92854412444802,Yes,8,38,68,343
3517150,Apartment,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,2,1,1,74,1,475,149,2,97,119,within an hour,100.0,Yes,Yes,Yes,5,5,Istanbul,Turkey,28.97515,41.0284,No,5,17,30,262
32462982,Apartment,Entire home/apt,Real Bed,30,1125,moderate,2,1,2,0,1,37,0,1,0,0,within an hour,100.0,No,Yes,Yes,2,2,Barcelona,Spain,2.16326,41.39322,No,30,60,90,270
32603163,Apartment,Private room,Real Bed,1,30,flexible,1,1,1,0,1,502,0,1,0,0,within an hour,100.0,No,Yes,No,1,1,Hong Kong,Hong Kong,113.98952,22.3768,No,21,51,81,356
32649235,Apartment,Shared room,Real Bed,29,1125,flexible,1,1,1,0,1,243,0,1,0,0,within a few hours,98.0,No,Yes,No,229,229,Hong Kong,Hong Kong,114.1652,22.32787,Yes,30,60,90,365
32759894,Apartment,Private room,Real Bed,2,30,strict_14_with_grace_period,2,0,1,0,1,361,0,1,0,100,within an hour,100.0,No,Yes,No,7,7,Hong Kong,Hong Kong,114.17182,22.29733,Yes,12,42,65,65
32798068,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,2,0,1,0,1,51,10,1,0,69,within an hour,100.0,Yes,Yes,No,27,27,Montreal,Canada,-73.57461,45.5134,Yes,23,53,83,197
32948708,Apartment,Entire home/apt,Real Bed,1,1125,moderate,6,2,3,0,1,903,0,1,0,40,within an hour,100.0,No,Yes,No,2,2,Hong Kong,Hong Kong,114.16696,22.32478,No,29,53,83,83
3332055,House,Private room,Real Bed,2,1125,moderate,2,1,1,17,1,65,0,1,93,0,Not Specified,Not Specified,No,Yes,Yes,6,6,Porto,Portugal,-8.61746,41.14905,No,30,55,68,292
32699333,Apartment,Private room,Real Bed,2,1125,moderate,2,1,1,0,1,35,0,1,0,15,within an hour,100.0,No,Yes,No,2,2,Montreal,Canada,-73.58714,45.543,No,20,50,80,80
32843905,Apartment,Private room,Real Bed,1,1125,flexible,1,1,1,0,1,60,0,1,0,0,within an hour,100.0,No,Yes,No,1,1,Sydney,Australia,151.29126,-33.7529,No,23,53,83,84
32934486,Apartment,Private room,Real Bed,1,1125,flexible,1,1,1,0,1,35,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Montreal,Canada,-73.59153,45.51793,Yes,12,21,21,21
3374964,Apartment,Entire home/apt,Real Bed,2,99,moderate,5,2,3,59,1,119,50,3,91,0,within an hour,100.0,No,Yes,Yes,2,2,Rio De Janeiro,Brazil,-43.17933302853201,-22.912516786694592,No,6,26,56,317
3446689,Condominium,Entire home/apt,Real Bed,2,1125,flexible,4,2,2,93,1,99,0,1,92,55,within an hour,100.0,No,Yes,No,1,1,Montreal,Canada,-73.57204,45.53785,Yes,0,0,0,6
3476107,Apartment,Private room,Real Bed,5,17,strict_14_with_grace_period,2,1,1,2,1,30,0,1,70,0,Not Specified,Not Specified,No,Yes,Yes,1,1,Barcelona,Spain,2.16201,41.40202,Yes,0,0,0,0
